text,label
Allah ka wasta hai boring or kitna krna hai mafi de do ache bhalr drama ki dandh mar di ae,0
"Allah karaay India, Israel aur America garq ho jay.",0
Allah Kay naam sab like karo please,2
Allah ke habib Hamare aaka sakar e do aalam Hazrat Mohammad Mustafa sallalla ho alaihi wasallam se muhabbat karne wale ko Naam badalne ki zarurat nahin hai kiske dil me aap hain toh wo Mohammad sallallahu alaihi wasallam ka ho gaya mubarak ho aise shakhs ko aameen,2
Allah ke wali Hazrat Wasif,2
Allah khar kray,2
Allah ki kasam Abida Parveen Madam ka koi saani nahi. Rula deti hai Madam ki awaz. Nara e Mastana suno and bas sooh ko sukun ajata hai. Thank you Madam.,1
Allah kray america dra rhay .pr dushman ko kmzor na smjha jae,2
Allah kre sarfaraz ch ko ch aslam peley,0
Allah na kre mgr agr iran America jung hui to judgment iran ki ( Allah na kre) tabahi si nhi hogi bulki America oor uski dost mulkon ki brbadi si hogi...,2
ALLAH Nusrat Fateh Ali Khan sahab ke darjaat buland karay. Ameen,1
Allah nusrat fathe Ali ko mahfoz rakha 😢❤❤❤❤❤❤❤ I❤❤❤❤❤❤❤❤❤❤❤,1
"Allah o Akbar Me sunni shia ni, bs Muslim hn",2
ALLAH O AKBAR❤,2
Allah paak ham sab ka guna maaf kare ❤,2
ALLAH PAK AP DONO KO BORI NAZAR SE BACHYE OR LAMBI ZANDGI DEE HAMESHA MUSKRATI RAHO SAAD BHAI 🎉❤❤,1
Allah pak Apko hadayat de. Or is mulk ki generations ko apke shar se bachaye. Ameen Bohat Afsos huwa apka ye content dekh ker 😢,0
allah pak hazrat muhammad saw,2
Allah pak iran ki madad kry,2
Allah pak salamat rake Sab ko,1
Allah sab ko❤❤😊 jannat ata kara,1
Allah Salamat rakhe Abida jee aur Asrar bhai ko . SubhanAllah too beautifully rendered.Kalam to hai hee lajawab.Hazrat Wasif Ali Wasif ❤,1
Allah sub k muskil asan kry say ameen❤,1
Allah talah magfarat farmay,1
Allah un Ka maa baap ko lambi zangdi dy jo Mera comment like Karen ❤️,1
Allah us ko umra karwya jo mara comment like kra or mujha bi umra karwya 🎉Ameen 🎉,1
Allah usko Ramzan daro barqate ata farmaye Jo mer comment like kare❤,1
Allah Usko Umrah Karwaiy Jo Mera Comment like kerey ❤ 🙏,1
Allaha pak abida g ko lambi sehat wali zindge day,1
Allahamdulliha 4th roza of ❤,2
Allha ap ko sda is Karam say nwazay ameen,1
Allho Allho Allho,2
Always waiting your vlog😢plz jaldi upload Kiya Karen,0
Ama Abida Mola e Kule Kaenat Ap ko Sehat or Lami Umar Atta farmaen aameen❤❤❤❤❤❤❤❤❤❤❤❤,1
Ama je ko aj tk ye nai pata k khana kis hath se khaty aur hania amir ungli pechay kr k hindu ki trah kha ye nai pata is ungli se khana sunat hai ..kaisa pata ho islam ka kuch pata ho to phir hai bs behaye krwa lo jitni merzi lanat k maray log,0
Ama Ki awaz ❤,1
Amazing combo. Dil le leya!!,1
America ak terrorist country ha,0
America ka baby😂😂😂,0
America ko pta ha in k sth b India wala ceen hona ha jesa pak ny India k sth Kiya tha,0
America wapas Jana chahata hai.assal me..,2
Anti ki poni b kr diya kren director sab g,0
Koi Bangladeshi hai 😁,2
Koi bangladeshi hai yahan?,2
koi bangladeshi hai yahan? 😅😅,2
koi indian?,2
koi indian hai yahan?,2
koi indian hai yahan?,2
koi somalian 🇸🇴,2
koi june mein sun raha hai yeh?,2
koi august mein sun raha hai yeh?,2
koi dobara sun raha hai yeh?,2
koi march k end mein sun raha hai yeh?,2
ayra aj sad hai,2
Aoa Bhai mara bhai ki death ho Gai ha Feb ko mara Bhai years ka ta and this is Shahid 😢,0
assalam o alaikum faisal bhai Allah pak apko salamat rakhy,1
sir is video ka bara intazar tha,2
Ap abhi office nahi jaaty ho?,2
Ap Apne futer pa dhyan do ma aroob ka Sath krka** baby pada krlonga,0
Ap aroob ko 20k da do😂😂😂,2
AP aroob ko I love you 🎉 bolo,2
AP aroob ko KISS CAR O,2
AP Aroob ko KISS Caro,2
Ap aroob ko lakh da do 😂😂😂,2
Ap itany piyary kiyu ho,1
Ap bhi Saad Bahi itna Pyara Ho or hamari Bhabhi bhi pyari ha Aroob un ka bhi vlog dekhta hoon,1
ap bhoot ho,0
Ap bhot acha ho 🎉,1
Ap bohat moty hain 😂 aap itni payari hy to ap itny moty kiyu hain? 😅😂😂😂😂😂,0
ap bohot motay hai,0
Ap dunno buhat payara ha,1
Ap ek new channel banao,2
AP family man hai Allah AP ko AP ke family ko uroob Bhabi ko bori Nazar sy bachye Ameen,1
Ap hukam karo abhi na karva da Sara 10rs duck bahi ko do 😂😂😂😂😂,2
ap itne rich ho ap zakat do,2
Ap k mutable to hamla hova tha ❌❌❌❌❌,2
Ap ka baby kab a agai,2
Ap ka baby kab aa rha hay,2
Ap ka baby kab aya ga,2
ap ka bacha be aisa ho ga 😂,2
Ap kabe nahe chrna vlog ap mujhy acha lagte ha,1
AP kabhi hamloo geeeeeee bolty thy,2
Ap kaha gum gaya tha 😅 btw ab next video Eid par hi ai gi 😂,2
AP Kahan gum ho jate ho vlogs Nahi ate why????,2
Ap karachi ma ha,2
ap ke girlfriends kitne the Aroob se pala 😅,2
Ap ke sath 😂😂🎉😂🎉,2
Ap ki biwi bohat beautiful ha 😚💋,1
Ap ki cast,2
Ap ki dusri shaadi,2
Ap ki girlfriend thi dosre channel par pubg par Rapper. Jia,2
Ap ki hip konsi color ki,0
Ap ki pad wali bat sa lagta ha ap k bara zyada experience hai,0
"Ap ki,rellay id ya ha",2
Ap ko nai lagta k ab ap dono ko bacha plan kar Lana chahiy,0
Ap koo agar lahore chorna para too app kis city jaoo gaa??,2
Ap logo ki Shaadi ko almost saal hogye hain ap logo ka baby koi ni baby ko reveal kro,2
Ap mami daddy 👨 ha,2
Ap maro ghy kab,0
Ap may Mayra comment nahi parha,2
Ap moty ho😂 aapki bivi itni payari ha😂😂😂😂😂,0
ap na ghari shau zaror ana hai,2
Ap na mara comment nhi lia 😢😢😢😢😢😢😢😢,0
Ap na Mera bajay tha,2
Ap na Mera QnA nahi bola 😢😢,0
Ap na mera question ni Liya mujjay dukh hua😔😔😔😭😭😭,0
AP na Purana Ghar q nahi di kha ta ab please vlog ana chaye,2
Ap nay Kamal kar diya❤😂,1
Ap ne editing kaha se sikhi??????????????????,2
Ap ne Mera nahi liya,2
Ap ne mera question nahi lia . Mujhelaga ap mera comment 😢😢😢😢😢😢😢😢 dukh hua 😊,0
Ap Pakistan ka gold 🪙 Hain ❤,1
Ap ptcl laga dobara or speed test kro or us ki bound maro,0
Ap smart ho ga ho,1
AP vlog bnaya kara,2
Ap Jail Kiyu gaye Thy,2
Api Aroob Sy second marriage prank kro 😂😂,2
Apka dance dekh k maza aagya 😂,1
Apka QnA ka faida nahi ha,0
Apke song kb bne ge 😂,2
Apki channel access mil gya apko??,2
Apki Gair janabdairana video ka Hameesha ihtram Rahyga🎉🎉,1
Apki pubg id de do yar ducky Bhai plzz Allah ap ko kush rakhe ❤,2
Apki video interesting hoti bhut,1
Apki videos bohut best ha❤,1
Apko Meri ramzan ka maheena ka wasta ap aunty nahi Mera msg,2
Apna coke studio de aur hmara suparstar arjun kapoor le lo,0
APNA ducky wapis agay,2
Apna home tour krvo,2
Apne kha ta ke PTA nhi YouTube channel kab band Hoga ho gya ab,2
Apne song ke sath dance karo,2
aap ny cycle nahi li to burj khalifa lo gy? 😂😂😂,0
Apni cat dikha do,2
Apni latent Wali anmol ne yahan dance kiya tha kya,2
Apni tind karlo,0
Apni wife ko bhai ko ek Bada Sa gift aur Bada Sa surprise do,2
Apny meny be message beja tha apny reply nhi diye,0
Apny mery comment kiyu nhi liya,0
Apny vlog ma kahna hay k sister kitchen official,2
App itne mote ho lakin pushup kese ker late ho😮,0
App ka Baby keb a raha hai,2
App ka dead not kon likh raha hai??,2
App ka gender kia hai😂😂,0
App ka pass kuch hoga to Baby aye ga,0
App kahan the bahi,2
app kam kr lena ma apka baby kr du ga😉 kisi ko pta nhi chle ga ❤,0
App ne deposit kese Kiya,2
App NY Balochii Bahi ka sath Nhi Diya Bra Dukh Haiii,0
App saab Ki support ki zarorat hai New Account banaya hai 😢,2
"app to sab ciij le kar video banate he, ak bar cricket match ke video banaye plz.",2
April m sun raha MashAllah 💞 Miss you Nusrat Fateh Ali Khan 😢,1
Apu next part Next part next part,2
Ara non PTA phone q dikya is pa be ab parcha ho ga❤😂,2
Arab crying video😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️😈😈😈😈🎃🎃😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈,2
Are bhai kya ho gaya sand ko😂,2
Are Lucky bhai ek dafa subscribe hota hai video mein kyon bolate ho,0
"Are pakistan k log Etna achha song bnate hai ,pta ni tha😂",1
Are yah kisne comment kiya ke arrob pyari hai humne arrob ka achar dalna hai humne to ducky bhai ke vlog dekhne hote Hain,2
Areh ladki ko uske sakal to dikhane dete ye kaise famous hongi isko kaise koi pehechne ga yrr Acchi rap krhii hai,0
Arif uccle kothi betiyan mumbai me fatima nida shakeel chachaa ki beti dubai me.,2
Aroob ap ka khayal rskh Rahi ha,2
Aroob ap ki smile bht axi h 😊,1
Aroob ap mashallah bohat piyari hain is liyah logo ki ziyada tarif ki waja say kabhi Saad bhai ko nhi chhorna .,1
Aroob api ap aitni pyari ha ya ap na kis sa shadi kar Ii,2
Aroob api ap bhut pyari hu ducky bhai ap bhi pyara hu,1
Aroob api ap kha sa ha,2
Aroob api ap ki awaz bhot change ha,2
Aroob Api ki awaz sai nhi arai,0
Aroob apki shadi kab hui Jo Saad ap ka baby ban gya,2
Aroob app duky saand ko chordo our I love y❤u janoo😊 daky padu,0
Aroob app sab ko tum tum kiu kehtyy ho,2
Aroob baji AAP ko or koi nai mila,0
Aroob baji is shaqal pe Kya larkiya fida he,2
Aroob baji pyari hai per ducky bhai ki personality bht ala hai Allaah har larki ko ducky jesa life partner day,1
Aroob be like ma baby paida kr du gi Tumhari koi zaroorat nai 😅😂😂😂,2
aroob bhi trol karti hay,2
Aroob se zayada piyary ap ho,1
aroob daian hai,0
Aroob didi ap bohot piyara ho mashallah😊 actually main girl ho,1
Aroob didi itni cute aur ap itne khoje😂😂😂,0
Aroob ducky bhai ko khinch ka rakho,2
"Aroob ducky ki shakal ki baat kar rahi, or woh khud bhi isi bande pr mar rahi thi shaadi ke lie",2
Aroob jesa wafadar koi Nahi hai😢,1
aroob intni piyari aur ap itna gandy,0
aroob is cute❤ but ducky mota,0
Aroob it ni pyari or ab us sa bhi acha ho ❤❤❤❤,1
Aroob itane beautiful aur ducky bhai itany moty,0
Aroob itne payare aur ap itna gandy 😂😂😂😂,0
Aroob itni decent ha or tm pagal ho,0
Aroob itni patli or aap moty 😅😂😂😅😅😂😅😂😅😂😅😢,0
Aroob itni piyari Hy Tum sy ducky,2
aroob itni pyari aur ap bhot mote ho,0
Aroob itni zyada pyari or patli 😂😂😂 or ap itne badsurat or mote,0
Aroob jaise biwi mujhe bhi chaiya 😊,2
aroob jatoi SO Beautiful,1
Aroob jitni bi pyaari ho laikn ap sy pyaari nahi ho sakti❤,2
Aroob k chmmai,2
Aroob k Sar Mai Junan Hy,2
aroob Ka baby kab ayga,2
Aroob ka bacha😂,2
Aroob ka sath second marrige ka prank karo,2
aroob ka Sath teddy bear kaya kar raha ha,2
aroob khan dekh rahi h,2
aroob khan dekh rahi he,2
Aroob ki age wise tou lgta hai k masters ki student hogi or eik vlog mai iski behn ne btaya bhi tha k ye masters kre thi aroob @DuckyBhai,2
Aroob ki awaz is Tara lag ri ha k ai hai,2
Aroob ki gand maro,0
Aroob ki kidher dekh ri ho☠️,2
Aroob ki phudi kis color ki ha😂I think pink😅,0
Aroob ki shkal de k lgta hy abu Banana jarhy ho,0
Aroob ko anti lice shampoo mngwa den,0
Aroob ko dekh kar dil khush hogaya,1
Aroob ko itna mat karo ke uske bache ho😂,0
Aroob ko Jooeen hen🐜🐜,2
aroob ko lices ha,2
Aroob ko princesses treatment plz plz plz,2
Aroob konsi culoar ki chadi pheni hai blue clour,0
Aroob moti moti lag rahi hai,
Aroob muja dedo 😂,2
Aroob Ne ducky ke Abu amii ko Uncle aunti bola Amii Abu nhi bola lekin ye koi bari baat nhi lekin Abu amii hi bolna chaye kiyon ke log videos se sekhte Hain Aur ye achi chez nhi,2
Aroob or aap donon achay hain mein aapki fan hun 😊,1
Aroob please hijab kar le all time 😢,2
Aroob pyari ha or Ducky Kota aroob achi ha ❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0
aroob reaction 😂😂,2
Aroob samaaj ma Khushi ka mahool😂,2
Aroob second married prank,2
Aroob so beautiful ❤,1
Aroob so sweet Duky bhai ap kha say mil gaya aroob ko,1
Aroob too cute 😂❤❤❤,1
aroob voice change😅,2
aroob was doing voice over,2
Arooba ka sata prank,2
Arooba ko lol deo 😂😂,0
Arood is b😊ea😅utiful❤❤❤😊😊😊😊😊😊,1
Aroon bahut acche,1
Arrob api jitni video mein masoom hoti hy utani asal mein bhi hai ya nahin,2
Ars ghabru agar app na vlog Dakh Lia ha to phir mara comment ka reply kardo😂,2
Art united us even when the world is buring.,1
Arub buhat achi hai❤❤❤❤,1
"ARY is getting greedy now, ruining a masterpiece by repeating same things and trying to stretch the story as much as possible. its getting rediculous",0
Ary waly phodu bna rahe hain😂,0
"ARY, Director, and writer all are MFs. Dragging this story into dumb ass story lines. There is no sense.",0
As always waiting for your analysis.,2
As drama ko pata nh q itna kheencha jaa rha hy. Jab k ab story me Kuch nh Raha.,0
"As many times as you listen, the heart wants to listen again and again",1
As-salamu alaykum Tati bhai Hamari Liye Kab PS5 a Raha Hai,2
Asa bi ho Sakta hai Iran china se rebout le le for man army 🪖 ASE Human resources ka Kam nuksan ho Sakta hai. Russia se weapon 🔫 le aur china se rebout le.,2
ASA TO NA BOLO DUCKY BHAI😫😫,0
Asad bhai muja bout aci video lagti ha❤,1
Asal cheez tou Iran main regime change Karna ha Jo usa establishment ko pata ha nhi ho paye ge,2
ASALAM O ALIKUM DUCKY BAHI ❤,2
Ase ksy year 😂😂,2
asey tu nhi hota. tu wala mazka karn pu wendi cabal na howy ta ?,2
Asif ... how good iZ that ? A plus what's ur fav song,2
Asim munir bhi Jeeetne ka Khaba Kia bat he Allah bhi to he,2
Ask ka exposed bakwas tha,0
"Aslam o alikum Sir make a video on PM Narender modi vist to Israel. Just now the nethenyau has given statement that they will fund Afghanistan because they need to fight quote on quote ""Terrorism"" Im percent sure that after iran its our turn then probably turkey maybe but we're definitely on the list its just that we were not mentioned on the list",2
Aslamoalalyum brother Saad daily vlog upload Kiya karein,2
"Asrar ( from kashmir and groomed in karachi and lahore) i remember the night we enjoyed your voice at Bahria Patrolling Police Checkpost Lahore, we loved your voice and that was your accute struggling time in Lahore, today I saw you are signing alnogside Madam, great achievements MASHAAllah.",1
Asrar ali saha✋🏼❤,1
Asrar and abida ji what a combination great people,1
Asrar asrar asrar asrar asrar asrar asrar asrar asrar Mera murshad,1
Asrar bhai fire 🔥 ♥️,1
Asrar bhai Love you yar I am big fan Umer from Karachi 😍😍🇵🇰🇵🇰,1
Asrar Bhai U r something elese everytime U bring Outclass variety...U r Love brO ❤,1
Asrar can never over take abida nothing can overtake her,2
Asrar done it. Abida ji ki to bat e alag h.,1
Asrar is man behind Afghan jalebi from indian movie,2
Asrar is most underrated personality 😢,1
Asrar is So underrated,1
Asrar is so underrated. His masterpieces are scattered. This soulful voice needs more attention from the big companies!,1
Asrar is the legend Sufi singer of today. What a combo with the all time Legend Abida parven!,1
Asrar shah 💗💗💗💗,1
Asrar the man behind afghan jalebi,2
Asrar try but he is too far for stand with abida perveen. Abida perveen is legend. Superb,1
Asrar was teleported to a different realm.... Singing from soul with absolute sync to the beautiful words...,1
Asrar would go greats levels,1
Asrar you are good but abida is best,1
Asrarified version of masterpiece,1
Ass tareen drama but i have to finish it because i will not get peace if o dont fucking finish it,0
Assalam Alaikum Ducky Bhai ap sub ki madad krte hain main b videos banana chahti hon mgr muje banani ni hoti main widow hon or baiti hai plz Allah ki Raza k liye muje guide Karen.,2
Assalam alaikum Faisal Bhai! Please start your Vlog with Assalamu alaikum fellows!,2
Assalam O Alikum Yra ducky bhai ye ap ne thumbnail pe kesi pic lga rkhi h ap se ye umeed nhi thi,0
Assalam u alaikum Faisal Bhai❤,2
Assalam walekum ducky bhai,2
Assalam walekum file ke upar koi video Nahin banai sar uske upar laaj bhi Koi na Koi video gana,2
Assalamu alaikum Bhai,2
Assalamualaikum @Ducky bahi have u watched Dhurandhar movie im from Mohammed Oumeer in India,2
Assalamualaikum ducky Bhai Mai apki bhot Bari fan ho Mai ap ke sare vlogs dekti ho or ap dono couples mujhe bhot pyare lagte ha Sath Mai Masha allah se I Love you both very much ❤️💖💞😍💕💗🤗🙏🌹,1
Assalamualaikum Ducky bhai thori tips dedeinn YouTube pr vedio viral krny ka or subscriber improve krny ka,2
Assalamualaikum Faisal Bhai great work hai apka❤,1
Assalamualaikum mashallah mujay aap ka ye qna wala vlog bahut bahut acha laga mashallah kisi ki nazer na lage Ameen sumaameen mashaallah 🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲💙💙💙💙💙💙💙💙💖💖💖💖💖💖💖❤️❤️❤️❤️❤️❤️🩵🩵🩵🩵🩵🩵🩵🩷🩷🩷🩷🩷🩷🩷 our Allah aap our hum sab ki hifazat Karen Ameen sumaameen our aap sab kliye mere ye dua hai k Allah aap sab families ko apne hifzoamaan mein rakeh Ameen sumaameen mashallah 💖💖💖💖💖💖🩷🩷🩷🩷💙💙💙💙❤️❤️❤️🩵🩵🩵🩵🩵 Allah aap sab ko kaamiyab Karen our Allah aap sab ko har buri nazer se bachay Ameen sumaameen 💙💙💙💙💙💙💙🩵🩵🩵🩵🩵🩵🩵🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲our mashallah mashallah subhanallah aap dono bahut bahut pyaaray lag rahay ho mashallah kisi ki nazer na Lage Ameen sumaameen mashallah aap dono ki look bahut bahut pyaari hai mashallah love you ducky bhai vlogs and families mashallah 🩵🩵💝💝❤️❤️😊😊☺️☺️👏👏🤗🤗🥰🥰😍😍💖💖🎉🎉🩷🩷🤲🤲💙💙,1
Assalamualaikum Sir Allah pak apko slamat raky ameen,1
Assalamualaikum! Please read one time Darood Shareef on our beloved Prophet Hazrat Muhammad (P.B.U.H) S.A.W😊 And type done ✅ Date: --😊,2
Assalamwakauikum duky bhai😊,2
Asslam o alaikum ducky Bhai please gift kraye hume bhe,2
astagfirullah what are they showing,0
Astagfirullah. Name Ali ka lete hn or pr kam kafiron wali. Kher hm sirf Allah k gulam hn.,0
"At least million subscribers Anyone who stumbles upon the channel should consider it their moral obligation to like, share and subscribe!",1
At that sound just beautiful,1
At the end this movie is so boring,0
At the end this movie is so so boring 😢,0
"At this point I should just become a writer, at least I can create a better drama serial. Such a dissapointment!",0
At this point I show ducky❤,1
At this point it’s just irritating to watch the drama.,0
At this point khawar is times better than kamyar.,2
At this point writer really ruined the story.,0
Atif Aslam Aura 😎☠️,1
Atna chota vlog Bhai kia baat ha😢,1
Atomic power Iran,2
attendance here ❤😅,2
ATTENDANCE HERE 💀,2
Attendance in December 👌,2
Attendance of jan5,2
Attendence here before,2
Attention Please 😅,2
Aug ? Anyone,2
Aug Here anyone.,2
aur 1tb ki price ?,2
Aur aap Ramzan Mein Kitni tarawih padhte Ho,2
Aur ducky Bhai aap jalalpur jatta a jaenge,2
Aur wo hai Romaisa😢😢😢,2
Aura ❌ Lora ✅,0
Aurat ka gehna sanskaar se hai ❤❤,2
Aure ka lora ho gya 😂😂😂,0
Awaz me na soz na gudaz bus cheekh rha hai ye bnda. Israr sahab chars aap peetey hain aur khtey hian Ali wali ka ghulam hoon? Kese ghulam hain aap?,0
Awaz ni aya rhe vlog ma,0
Awesome .. Regards from India,1
Awesome ❤❤❤❤❤❤ 4rm INDIA,1
Awesome and better than India...,1
Awesome Creation.... Keep up the best work... You always amaze us with your voice and creations,1
Awesome voice and amazing to see them enjoy the performance thoroughly. Loads of love from India. This is true beauty,1
"Awesome, always feeling honored to listen Kalam from two legends....... :>",1
Awesome... MashaAllah watching from Bangladesh.... Ya Sayyedi Ya Mawla Ali salamun Alai...Ya Mustafa Sallallahu Alihi wa sallam.,1
Awla zabr10 grat love it chnge ur sole level,1
Ayara api ads boht Aa Raha hen apk 😅,0
Aye sb ap ny kiya kamena insan,0
Ayera ager piyari sy deal kry kamyar ko to do behtr ho Jaye ga like his mom,2
Ayera ko chahea apny parents k Ghar Chali jae,2
Ayeshaa Rasool ki zowjaa.,2
Ayp Kay previous girl friend Kon thee,2
Ayra bechari ko har aik k samny sharminda krwata hy yh kamyar,2
Ayra best he,1
Ayra brings pot in start asking for coffe for dadi and suddenly the same pot is served as tea to parents of kamyaar😅,2
